nft_receiver,team,raw_amount,amount,block_time,tx_hash
\x19ba3eeda313577888c145a5d7053df05471b460,Team B,1.00E+22,10000,2022-05-06 15:03,\x9f66c2cf6c89e7634daafe95d482dfc9e47e3d60c5cff7e843d59b3ffd30e86d
\x195f57b3ab6698e54a2afd1324fb3a3f9c76ff35,Team B,1.00E+22,10000,2022-05-06 15:03,\x9f66c2cf6c89e7634daafe95d482dfc9e47e3d60c5cff7e843d59b3ffd30e86d
\x18b1723c329ce96c001dca22af175778476f87ca,Team B,1.00E+22,10000,2022-05-06 15:03,\x9f66c2cf6c89e7634daafe95d482dfc9e47e3d60c5cff7e843d59b3ffd30e86d
\x18a428ce0c31584a21cf8cefdb8849d8013e1994,Team B,1.00E+22,10000,2022-05-06 15:03,\x9f66c2cf6c89e7634daafe95d482dfc9e47e3d60c5cff7e843d59b3ffd30e86d
\x18376a0e6f2975013d2866407ea4f4e2ff01b510,Team B,1.00E+22,10000,2022-05-06 15:03,\x9f66c2cf6c89e7634daafe95d482dfc9e47e3d60c5cff7e843d59b3ffd30e86d
\x14e2db3b0cffc333fcc2b6522365af893fb38161,Team B,1.00E+22,10000,2022-05-06 15:03,\x9f66c2cf6c89e7634daafe95d482dfc9e47e3d60c5cff7e843d59b3ffd30e86d
\x143e5867163967fb0032f0f20d63c824d7c2f3de,Team B,1.00E+22,10000,2022-05-06 15:03,\x9f66c2cf6c89e7634daafe95d482dfc9e47e3d60c5cff7e843d59b3ffd30e86d
\x13b0d26d0703cd7a13a52e4bfb90a48887e559a6,Team B,1.00E+22,10000,2022-05-06 15:03,\x9f66c2cf6c89e7634daafe95d482dfc9e47e3d60c5cff7e843d59b3ffd30e86d
\x138732bd8109847f5cb02541ecb17d24b1e9ff6e,Team B,1.00E+22,10000,2022-05-06 15:03,\x9f66c2cf6c89e7634daafe95d482dfc9e47e3d60c5cff7e843d59b3ffd30e86d
\x12d7145dce155f2b586ce1b2dffd267c69b86385,Team B,1.00E+22,10000,2022-05-06 15:03,\x9f66c2cf6c89e7634daafe95d482dfc9e47e3d60c5cff7e843d59b3ffd30e86d
\x10afed8ca88beac9ef7cc75b386caac1cdb1a201,Team B,1.00E+22,10000,2022-05-06 15:03,\x9f66c2cf6c89e7634daafe95d482dfc9e47e3d60c5cff7e843d59b3ffd30e86d
\x108c07764a22dfcffd08f0eb1a74e12f57002809,Team B,1.00E+22,10000,2022-05-06 15:03,\x9f66c2cf6c89e7634daafe95d482dfc9e47e3d60c5cff7e843d59b3ffd30e86d
\x1083653d83b2e9b147573642540dd80163359129,Team B,1.00E+22,10000,2022-05-06 15:03,\x9f66c2cf6c89e7634daafe95d482dfc9e47e3d60c5cff7e843d59b3ffd30e86d
\x0e7d12cd0b9d51e79bfcdd72c35f3dffae5abd67,Team B,1.00E+22,10000,2022-05-06 15:03,\x9f66c2cf6c89e7634daafe95d482dfc9e47e3d60c5cff7e843d59b3ffd30e86d
\x0e544457812a698ff051b5fe1859df6836214bb1,Team B,1.00E+22,10000,2022-05-06 15:03,\x9f66c2cf6c89e7634daafe95d482dfc9e47e3d60c5cff7e843d59b3ffd30e86d
\x0de156cb2202c682b41d3fbe8b785238ecf3f647,Team B,1.00E+22,10000,2022-05-06 15:03,\x9f66c2cf6c89e7634daafe95d482dfc9e47e3d60c5cff7e843d59b3ffd30e86d
\x0d36dd40ff721ac6e3f40fc3e36a5566609a03f1,Team B,1.00E+22,10000,2022-05-06 15:03,\x9f66c2cf6c89e7634daafe95d482dfc9e47e3d60c5cff7e843d59b3ffd30e86d
\x0c183b19cf8a07bb4319729150b0b3b4841c0866,Team B,1.00E+22,10000,2022-05-06 15:03,\x9f66c2cf6c89e7634daafe95d482dfc9e47e3d60c5cff7e843d59b3ffd30e86d
\x0c1633e0ba164a9def56d86d7c46afcbe4d28a77,Team B,1.00E+22,10000,2022-05-06 15:03,\x9f66c2cf6c89e7634daafe95d482dfc9e47e3d60c5cff7e843d59b3ffd30e86d
\x0bc99b862e5545d181cc7bfa71720712527aceee,Team B,1.00E+22,10000,2022-05-06 15:03,\x9f66c2cf6c89e7634daafe95d482dfc9e47e3d60c5cff7e843d59b3ffd30e86d
\x0aead38a4f99f8dae8944d31eb703b6c7cec4381,Team B,1.00E+22,10000,2022-05-06 15:03,\x9f66c2cf6c89e7634daafe95d482dfc9e47e3d60c5cff7e843d59b3ffd30e86d
\x09e3c4bf50a15225d4087fe089282cb5506dcce6,Team B,1.00E+22,10000,2022-05-06 15:03,\x9f66c2cf6c89e7634daafe95d482dfc9e47e3d60c5cff7e843d59b3ffd30e86d
\x0911a8b63fb80fcf7818db304bc4c475adc0b309,Team B,1.00E+22,10000,2022-05-06 15:03,\x9f66c2cf6c89e7634daafe95d482dfc9e47e3d60c5cff7e843d59b3ffd30e86d
\x06f65d4a643940d104eb608bf47b64ace9e4b60c,Team B,1.00E+22,10000,2022-05-06 15:03,\x9f66c2cf6c89e7634daafe95d482dfc9e47e3d60c5cff7e843d59b3ffd30e86d
\x06b428b209824e712857ae2bc6ba84c3d59553e9,Team B,1.00E+22,10000,2022-05-06 15:03,\x9f66c2cf6c89e7634daafe95d482dfc9e47e3d60c5cff7e843d59b3ffd30e86d
\x06a6aa05760613ae19c73e66c545ab9d9bb3f447,Team B,1.00E+22,10000,2022-05-06 15:03,\x9f66c2cf6c89e7634daafe95d482dfc9e47e3d60c5cff7e843d59b3ffd30e86d
\x05c9f9ea62c3c69ddf7221446d7dbf4e04b0c408,Team B,1.00E+22,10000,2022-05-06 15:03,\x9f66c2cf6c89e7634daafe95d482dfc9e47e3d60c5cff7e843d59b3ffd30e86d
\x05c254989526b621ced514f5dad9123fe4b803fd,Team B,1.00E+22,10000,2022-05-06 15:03,\x9f66c2cf6c89e7634daafe95d482dfc9e47e3d60c5cff7e843d59b3ffd30e86d
\x03f182ec7474877ec8d830a5fcb804fd132755c1,Team B,1.00E+22,10000,2022-05-06 15:03,\x9f66c2cf6c89e7634daafe95d482dfc9e47e3d60c5cff7e843d59b3ffd30e86d
\x034e1f7a66b582b68e511b325ed0ccb71bb4bc12,Team B,1.00E+22,10000,2022-05-06 15:03,\x9f66c2cf6c89e7634daafe95d482dfc9e47e3d60c5cff7e843d59b3ffd30e86d
\x0057bd83a142da84b6404616c683e21e7dd6fa5f,Team B,1.00E+22,10000,2022-05-06 15:03,\x9f66c2cf6c89e7634daafe95d482dfc9e47e3d60c5cff7e843d59b3ffd30e86d
\xefa168d4231b1ed0711260360647db6281c1ebbb,Team A,1E+20,100,2022-05-06 16:32,\x6cd11edb84f2964e0a22eed9f799e29de02606d9a448d047f7901ac7b0c0e822
\xe93c7f1b0b1fb4687758637009db421eb1df4530,Team A,1E+20,100,2022-05-06 16:32,\x6cd11edb84f2964e0a22eed9f799e29de02606d9a448d047f7901ac7b0c0e822
\xe7228e5631bfd293288dc8efd5fc2403e581de2e,Team A,1E+20,100,2022-05-06 16:32,\x6cd11edb84f2964e0a22eed9f799e29de02606d9a448d047f7901ac7b0c0e822
\xc8c3e484ddf92069eb3226df266c2c262902d835,Team A,1E+20,100,2022-05-06 16:32,\x6cd11edb84f2964e0a22eed9f799e29de02606d9a448d047f7901ac7b0c0e822
\x76cebb65b78987a9291a83dc27f010c2603ec3e5,Team A,1E+20,100,2022-05-06 16:32,\x6cd11edb84f2964e0a22eed9f799e29de02606d9a448d047f7901ac7b0c0e822
\x711888263273d7e6d2179ddb5b3fea4b41921911,Team A,1E+20,100,2022-05-06 16:32,\x6cd11edb84f2964e0a22eed9f799e29de02606d9a448d047f7901ac7b0c0e822
\x5dfc833b3e853f3e0d8d7b5bb2d2a66dd2b9d061,Team A,1E+20,100,2022-05-06 16:32,\x6cd11edb84f2964e0a22eed9f799e29de02606d9a448d047f7901ac7b0c0e822
\x50b13b54c917171a03ceb8216f3990535fc18097,Team A,1E+20,100,2022-05-06 16:32,\x6cd11edb84f2964e0a22eed9f799e29de02606d9a448d047f7901ac7b0c0e822
\x4abe0903ee68883e693293037973f5926827eb03,Team A,1E+20,100,2022-05-06 16:32,\x6cd11edb84f2964e0a22eed9f799e29de02606d9a448d047f7901ac7b0c0e822
\x4557144f54bc5d129a875a532c21db18481900ee,Team A,1E+20,100,2022-05-06 16:32,\x6cd11edb84f2964e0a22eed9f799e29de02606d9a448d047f7901ac7b0c0e822
\x0fa11d9d60c102edf601ee5fa11b84e640541982,Team A,1E+20,100,2022-05-06 16:32,\x6cd11edb84f2964e0a22eed9f799e29de02606d9a448d047f7901ac7b0c0e822
\x12ee827ae3b9390560eec8d6ac1685d8df99faf4,Team A,1E+20,100,2022-05-06 16:32,\x6cd11edb84f2964e0a22eed9f799e29de02606d9a448d047f7901ac7b0c0e822
\x1c85d6ae1336d0e4e3f165bbfa9641bfa04cedb1,Team A,1E+20,100,2022-05-06 16:32,\x6cd11edb84f2964e0a22eed9f799e29de02606d9a448d047f7901ac7b0c0e822
\x1cccede48295654b7e48333b47f54d24c4d612d9,Team A,1E+20,100,2022-05-06 16:32,\x6cd11edb84f2964e0a22eed9f799e29de02606d9a448d047f7901ac7b0c0e822
\x253a1dc6bbad8a62a8e8f7b21214fea2b78cb77e,Team A,1E+20,100,2022-05-06 16:32,\x6cd11edb84f2964e0a22eed9f799e29de02606d9a448d047f7901ac7b0c0e822
\x2916d837b5f3d4e83df9c6db717356bd89c6e9a5,Team A,1E+20,100,2022-05-06 16:32,\x6cd11edb84f2964e0a22eed9f799e29de02606d9a448d047f7901ac7b0c0e822
\x3e1a12a6019ee26418f22b656926fe38f5e58c5f,Team A,1E+20,100,2022-05-06 16:32,\x6cd11edb84f2964e0a22eed9f799e29de02606d9a448d047f7901ac7b0c0e822
\x3f80528837e792b23777977fa3aa7ad8a3eab4e7,Team A,1E+20,100,2022-05-06 16:32,\x6cd11edb84f2964e0a22eed9f799e29de02606d9a448d047f7901ac7b0c0e822
\x56f1e298002b2405759840d4b823daf2dbdd74e6,Team A,1E+20,100,2022-05-06 16:32,\x6cd11edb84f2964e0a22eed9f799e29de02606d9a448d047f7901ac7b0c0e822
\x5af27e3663c17e1b641d2698a1270a1fc7a20c59,Team A,1E+20,100,2022-05-06 16:32,\x6cd11edb84f2964e0a22eed9f799e29de02606d9a448d047f7901ac7b0c0e822
\x5d86327428d755f9f6a8b575714c0517b88c2c3a,Team A,1E+20,100,2022-05-06 16:32,\x6cd11edb84f2964e0a22eed9f799e29de02606d9a448d047f7901ac7b0c0e822
\x60325dd8b716ddb7a3405d17ccb659ce8ba9f2c3,Team A,1E+20,100,2022-05-06 16:32,\x6cd11edb84f2964e0a22eed9f799e29de02606d9a448d047f7901ac7b0c0e822
\x681099977c323282bb30be500139b0d9a4f8d9cb,Team A,1E+20,100,2022-05-06 16:32,\x6cd11edb84f2964e0a22eed9f799e29de02606d9a448d047f7901ac7b0c0e822
\x71b5c30c3dd69a8b8ed7a5fa7952bd305f19b5b3,Team A,1E+20,100,2022-05-06 16:32,\x6cd11edb84f2964e0a22eed9f799e29de02606d9a448d047f7901ac7b0c0e822
\x90f659686262a2149dfeb4b6ef88edc8fcc4e05a,Team A,1E+20,100,2022-05-06 16:32,\x6cd11edb84f2964e0a22eed9f799e29de02606d9a448d047f7901ac7b0c0e822
\x9803186b0dcd7833f1d24739c27e84063f7e891a,Team A,1E+20,100,2022-05-06 16:32,\x6cd11edb84f2964e0a22eed9f799e29de02606d9a448d047f7901ac7b0c0e822
\xafd1798233fbcd623eea576a80d555fe9c501b45,Team B,1.00E+22,10000,2022-05-06 16:33,\xb0b224507bbc2d94953c8e19ae3c45d1a996c36658d5a4bf8cb4b5ca7a695abc
\xc5232a75366a9b40a616aa606636548db716f038,Team B,1.00E+22,10000,2022-05-06 16:33,\xb0b224507bbc2d94953c8e19ae3c45d1a996c36658d5a4bf8cb4b5ca7a695abc
\xc8033f11a077694f82de5949bc6cf74efbcb241a,Team B,1.00E+22,10000,2022-05-06 16:33,\xb0b224507bbc2d94953c8e19ae3c45d1a996c36658d5a4bf8cb4b5ca7a695abc
\xdd8e898b37eaf390cf53790f2ea2cabedac7afa2,Team B,1.00E+22,10000,2022-05-06 16:33,\xb0b224507bbc2d94953c8e19ae3c45d1a996c36658d5a4bf8cb4b5ca7a695abc
\xe0e03ba22e14776dc972a50e6cca5ceedb3b972c,Team B,1.00E+22,10000,2022-05-06 16:33,\xb0b224507bbc2d94953c8e19ae3c45d1a996c36658d5a4bf8cb4b5ca7a695abc
\xefc05b0d0c8be8d4cb3a220ef582e9f7e6fbcd00,Team B,1.00E+22,10000,2022-05-06 16:33,\xb0b224507bbc2d94953c8e19ae3c45d1a996c36658d5a4bf8cb4b5ca7a695abc
\xf13e437fb07141cf53a9486e562b3553e96711df,Team B,1.00E+22,10000,2022-05-06 16:33,\xb0b224507bbc2d94953c8e19ae3c45d1a996c36658d5a4bf8cb4b5ca7a695abc
\xf68500d8ebc678077a9388cf0aa570536613f17c,Team B,1.00E+22,10000,2022-05-06 16:33,\xb0b224507bbc2d94953c8e19ae3c45d1a996c36658d5a4bf8cb4b5ca7a695abc
\x2402da10a6172ed018aeea22ca60ede1f766655c,Team B,1.00E+22,10000,2022-05-06 16:33,\xb0b224507bbc2d94953c8e19ae3c45d1a996c36658d5a4bf8cb4b5ca7a695abc
\xa18732dc751be0db04157eb92c92ba9d0fc09fc5,Team B,1.00E+22,10000,2022-05-08 13:45,\x07d261c966413ec1dd40d1eb5491272f957d4d6a69e8b51847f198e19ce7e20e
\x7db59a3c1e8505845f4a8bf373fd2cff42037ebd,Team B,1.00E+22,10000,2022-05-08 13:45,\x07d261c966413ec1dd40d1eb5491272f957d4d6a69e8b51847f198e19ce7e20e
