rewards_to_collect_till_now,projected_rewards_to_collect,rewards_till_now,projected_rewards,account,last_sync_time,last_sync_time_epoch,now_utc,now_epoch,last_redeem_time,last_redeem_time_epoch,last_collect_time,last_collect_time_epoch,basic_start,seed_start,program_end,actual_stake,virtual_stake,actual_base,virtual_base,last_sync_reward,total_boost,collected_rewards
88.80238963992508,185.815332765,88.80238963992508,185.815332765,\xb8d296c3d5bdb753e3a8fe39638bcbf94618d550,2021-07-27T21:09:10+00:00,1627420150,2021-10-18T20:59:41+00:00,1634590781.373246,,0,,0,1627387200,1630065600,1642424400,2140.0000000000000000,0.000000000000000000000000000000000000,5787,7032,0.000000000000000000000000000000000000,0,0
9.742827448415525,113.50909655221405,80.74595056350199,184.5122196673005,\x394c82976a57c4309138c072149ee57aea16560b,2021-10-10T08:43:20+00:00,1633855400,2021-10-18T20:59:41+00:00,1634590781.373246,2021-09-19T20:14:25+00:00,1632082465,2021-10-10T08:41:05+00:00,1633855265,1627387200,1630065600,1642424400,1622.5227000000000000,0.000000000000000000000000000000000000,5787,7032,71.0048864262273330,2377,71.0031231150864690
87.47722109025024,182.6053459830054,87.47722109025024,182.6053459830054,\x0be5b1cd299e13237f2e40f109ac705399a8cc97,2021-07-26T17:49:55+00:00,1627321795,2021-10-18T20:59:41+00:00,1634590781.373246,2021-07-26T17:49:55+00:00,1627321795,,0,1627387200,1630065600,1642424400,1355.7635000000000000,0.000000000000000000000000000000000000,5787,7032,0.000000000000000000000000000000000000,3170,0
41.885062657566074,137.9135204893125,86.40156036340804,182.43001819515447,\xeca882093a6d319c8dae679cd7610196a26e4777,2021-09-09T07:52:45+00:00,1631173965,2021-10-18T20:59:41+00:00,1634590781.373246,2021-07-29T07:08:35+00:00,1627542515,2021-09-09T07:52:45+00:00,1631173965,1627387200,1630065600,1642424400,1501.3479000000000000,0.000000000000000000000000000000000000,5787,7032,44.5164977058419670,2378,44.5164977058419670
84.91936648064014,178.4356794895572,84.91936648064014,178.4356794895572,\x08b14bf37a80dd26ebeffdbc6de933682caa3ba4,2021-07-28T13:03:30+00:00,1627477410,2021-10-18T20:59:41+00:00,1634590781.373246,2021-07-28T13:03:30+00:00,1627477410,,0,1627387200,1630065600,1642424400,1332.7920000000000000,0.000000000000000000000000000000000000,5787,7032,0.00123405876864000000,3170,0
84.00879901527202,177.1036124987514,84.00879901527202,177.1036124987514,\x02304d460e9074e82e5efd18e483422033f488a4,2021-08-28T20:50:25+00:00,1630183825,2021-10-18T20:59:41+00:00,1634590781.373246,2021-07-31T21:34:55+00:00,1627767295,,0,1627387200,1630065600,1642424400,1326.7848000000000000,0.000000000000000000000000000000000000,5787,7032,31.6364790001015800,3170,0
0.30768193951811895,103.12908532589788,73.1365283359354,175.95793172231515,\xe729e82c62ba98ee226dbf680803cfb4189dbe30,2021-10-18T14:33:50+00:00,1634567630,2021-10-18T20:59:41+00:00,1634590781.373246,2021-07-24T07:01:20+00:00,1627110080,2021-10-18T14:29:00+00:00,1634567340,1627387200,1630065600,1642424400,1465.4079000000000000,0.000000000000000000000000000000000000,5787,7032,72.8326513155069413,3170,72.8288463964172813
83.37425081394868,174.0405528,83.37425081394868,174.0405528,\x25c0d367c165c43a6d84d2829d96b0e44147d804,2021-07-23T02:13:25+00:00,1627006405,2021-10-18T20:59:41+00:00,1634590781.373246,,0,,0,1627387200,1630065600,1642424400,2000.0000000000000000,0.000000000000000000000000000000000000,5787,7032,0.000000000000000000000000000000000000,0,0
28.0395572473451,121.178149272,79.7726151973451,172.911207222,\x9b8008224cb42e8346e6ba975cd12702aa0c57cb,2021-09-21T13:54:15+00:00,1632232455,2021-10-18T20:59:41+00:00,1634590781.373246,2021-09-21T13:52:45+00:00,1632232365,2021-09-21T13:54:15+00:00,1632232455,1627387200,1630065600,1642424400,1200.0000000000000000,0.000000000000000000000000000000000000,5787,7032,51.7330579500000000,4121,51.7330579500000000
18.197715449130406,109.42282995398648,80.45917022216791,171.684284727024,\x9f572ac4a20eb83b067cf9fb8d4452041a302acb,2021-09-30T18:55:20+00:00,1633028120,2021-10-18T20:59:41+00:00,1634590781.373246,2021-07-30T21:48:20+00:00,1627681700,2021-09-30T18:55:20+00:00,1633028120,1627387200,1630065600,1642424400,1300.1379000000000000,0.000000000000000000000000000000000000,5787,7032,62.2614547730375100,3170,62.2614547730375100
81.44084643625644,170.00464526986357,81.44084643625644,170.00464526986357,\xc94dc73a2677e012fb6260c680ce5344e3aeaab8,2021-09-01T17:32:00+00:00,1630517520,2021-10-18T20:59:41+00:00,1634590781.373246,2021-07-23T19:51:00+00:00,1627069860,,0,1627387200,1630065600,1642424400,1262.2089000000000000,0.000000000000000000000000000000000000,5787,7032,35.3901618107865360,3170,0
77.2157056872079,169.24200220305002,77.2157056872079,169.24200220305002,\x4ac4ab29f4a87150d89d3fdd5cbc46112606e5e8,2021-08-03T19:37:10+00:00,1628019430,2021-10-18T20:59:41+00:00,1634590781.373246,,0,,0,1627387200,1630065600,1642424400,2030.0000000000000000,0.000000000000000000000000000000000000,5787,7032,0.01803258135000000000,0,0
78.99473790134644,164.89848746372581,78.99473790134644,164.89848746372581,\xf2dc3e9afa5eb004fe65a7f7d0065cea12136b46,2021-09-16T15:45:15+00:00,1631807115,2021-10-18T20:59:41+00:00,1634590781.373246,2021-07-24T22:07:00+00:00,1627164420,,0,1627387200,1630065600,1642424400,1343.0541000000000000,0.000000000000000000000000000000000000,5787,7032,48.4689502180082475,2378,0
11.124918653706416,108.9860076675,66.27692004570642,164.1380090595,\xd2970eecfc0cdcb8e94b1d05fc825fcc43ca1c53,2021-10-08T13:37:30+00:00,1633700250,2021-10-18T20:59:41+00:00,1634590781.373246,2021-07-24T14:05:10+00:00,1627135510,2021-10-08T13:37:30+00:00,1633700250,1627387200,1630065600,1642424400,1530.0000000000000000,0.000000000000000000000000000000000000,5787,7032,55.1520013920000000,2378,55.1520013920000000
70.09459043394868,160.76089242,70.09459043394868,160.76089242,\xe80088863766aee6d80e2ff6c85a9187f6dd85a6,2021-08-09T18:42:50+00:00,1628534570,2021-10-18T20:59:41+00:00,1634590781.373246,,0,,0,1627387200,1630065600,1642424400,2000.0000000000000000,0.000000000000000000000000000000000000,5787,7032,0.000000000000000000000000000000000000,0,0
15.731707849116702,99.9978780565296,75.7767665345458,160.0429367419587,\xdd16f14aa9226e7ecc456f8b52427f92eb7b84ee,2021-10-01T22:51:45+00:00,1633128705,2021-10-18T20:59:41+00:00,1634590781.373246,2021-07-27T12:30:15+00:00,1627389015,2021-10-01T22:45:10+00:00,1633128310,1627387200,1630065600,1642424400,1459.1687000000000000,0.000000000000000000000000000000000000,5787,7032,60.0492231865194985,1585,60.0450586854290945
5.903197234930516,92.30776531402466,73.44843202379859,159.85300010289274,\xe456ff3e321be2675a5aeb56b3623586254c3419,2021-10-12T16:20:40+00:00,1634055640,2021-10-18T20:59:41+00:00,1634590781.373246,2021-09-18T14:09:45+00:00,1631974185,2021-10-12T16:19:45+00:00,1634055585,1627387200,1630065600,1642424400,1377.7128000000000000,0.000000000000000000000000000000000000,5787,7032,67.5458394392359800,2219,67.5452347888680650
9.879386658699246,97.4375217352771,70.13622231490245,157.6943573914803,\x7eee11505ff2b2e1c9d984760602b5eee76d499f,2021-10-08T15:29:25+00:00,1633706965,2021-10-18T20:59:41+00:00,1634590781.373246,2021-09-21T08:06:30+00:00,1632211590,2021-10-08T15:28:15+00:00,1633706895,1627387200,1630065600,1642424400,1060.2568000000000000,0.000000000000000000000000000000000000,5787,7032,60.2576059207793800,4755,60.2568356562032080
65.96898026394868,156.63528225,65.96898026394868,156.63528225,\x6315a15e594c6cef196829ba84b79d0f23c420fd,2021-10-03T07:50:00+00:00,1633247400,2021-10-18T20:59:41+00:00,1634590781.373246,,0,,0,1627387200,1630065600,1642424400,2000.0000000000000000,0.000000000000000000000000000000000000,5787,7032,50.4206842500000000,0,0
71.11979090545458,156.4703276060637,71.11979090545458,156.4703276060637,\x9933e62bcada6efb795d77a914a311a49503658e,2021-08-04T07:48:05+00:00,1628063285,2021-10-18T20:59:41+00:00,1634590781.373246,,0,,0,1627387200,1630065600,1642424400,1882.7400000000000000,0.000000000000000000000000000000000000,5787,7032,0.000000000000000000000000000000000000,0,0
73.11688498757384,154.87840474887926,73.11688498757384,154.87840474887926,\x24f43c500b87ae243ff996318b9d96a09afb9bbf,2021-07-29T19:38:30+00:00,1627587510,2021-10-18T20:59:41+00:00,1634590781.373246,2021-07-29T19:38:30+00:00,1627587510,,0,1627387200,1630065600,1642424400,1165.2630000000000000,0.000000000000000000000000000000000000,5787,7032,0.02191597518825000000,3170,0
73.99209032599194,154.455652404,73.99209032599194,154.455652404,\x28aba6506bebd5ac749037c42e0e1b38c57b784a,2021-08-01T06:26:55+00:00,1627799215,2021-10-18T20:59:41+00:00,1634590781.373246,2021-07-27T09:46:45+00:00,1627379205,,0,1627387200,1630065600,1642424400,1258.0000000000000000,0.000000000000000000000000000000000000,5787,7032,4.2320409135500000,2378,0
73.60033796017072,153.6378843564,73.60033796017072,153.6378843564,\x3b5f199efdd46c53a767860ec438f406695e5799,2021-07-25T10:49:10+00:00,1627210150,2021-10-18T20:59:41+00:00,1634590781.373246,2021-07-25T10:49:10+00:00,1627210150,,0,1627387200,1630065600,1642424400,1553.0000000000000000,0.000000000000000000000000000000000000,5787,7032,0.000000000000000000000000000000000000,792,0
71.89400009058699,151.882923216,71.89400009058699,151.882923216,\x4c2a9100097de6c2e12d576d72c195a1d74c1ee0,2021-08-01T19:43:20+00:00,1627847000,2021-10-18T20:59:41+00:00,1634590781.373246,2021-08-01T19:43:20+00:00,1627847000,,0,1627387200,1630065600,1642424400,1140.0000000000000000,0.000000000000000000000000000000000000,5787,7032,3.0333833640000000,3170,0
3.6198162574259687,139.87519754043407,15.265352935838298,151.5207342188464,\xc84ee7d2b96e67d9c627ebb249090158fae38abf,2021-10-16T11:13:35+00:00,1634382815,2021-10-18T20:59:41+00:00,1634590781.373246,,0,2021-10-16T11:11:10+00:00,1634382670,1627387200,1630065600,1642424400,3005.6455000000000000,0.000000000000000000000000000000000000,5787,7032,11.6480543627504340,0,11.6455366784123280
25.90831937850612,106.25718153032822,68.2864407139176,148.6353028657397,\xc2f82e4284b432d9e2765c72f93f8e456f640e43,2021-09-19T15:36:10+00:00,1632065770,2021-10-18T20:59:41+00:00,1634590781.373246,,0,2021-09-19T15:20:45+00:00,1632064845,1627387200,1630065600,1642424400,1772.4085000000000000,0.000000000000000000000000000000000000,5787,7032,42.3875808858653370,0,42.3781213354114770
65.16217519216923,145.43983256372658,65.16217519216923,145.43983256372658,\xcffd5178c7feb482e7a128fef2f7b5aa0bc7aa6c,2021-08-06T06:42:35+00:00,1628232155,2021-10-18T20:59:41+00:00,1634590781.373246,,0,,0,1627387200,1630065600,1642424400,1770.8378000000000000,0.000000000000000000000000000000000000,5787,7032,0.000000000000000000000000000000000000,0,0
65.5640508267399,144.525333226392,65.5640508267399,144.525333226392,\x66633cc6b84cd127a0bb84864c1a4ea0172469a6,2021-08-24T17:31:40+00:00,1629826300,2021-10-18T20:59:41+00:00,1634590781.373246,,0,,0,1627387200,1630065600,1642424400,1741.8000000000000000,0.000000000000000000000000000000000000,5787,7032,17.5390476799320000,0,0
12.84575320496338,89.07378661246901,67.29038021877136,143.51841362627698,\x176b554bafc860ec118e39685322ae1643a2db1f,2021-10-03T15:05:35+00:00,1633273535,2021-10-18T20:59:41+00:00,1634590781.373246,2021-07-30T20:07:55+00:00,1627675675,2021-10-03T14:18:00+00:00,1633270680,1627387200,1630065600,1642424400,1086.3999000000000000,0.000000000000000000000000000000000000,5787,7032,54.4724086873547565,3170,54.4446270138079800
67.66495113969255,141.4792907256,67.66495113969255,141.4792907256,\x598cb65d37bce50d7d7ceb2a34c7180f2d6283af,2021-07-28T05:43:00+00:00,1627450980,2021-10-18T20:59:41+00:00,1634590781.373246,2021-07-28T05:43:00+00:00,1627450980,,0,1627387200,1630065600,1642424400,1052.0000000000000000,0.000000000000000000000000000000000000,5787,7032,0.38828779272000000000,3170,0
66.96008275246638,139.77660613441213,66.96008275246638,139.77660613441213,\x3801ce2c074ac97e9c83322d0cecefe46343fcb3,2021-07-23T09:46:40+00:00,1627033600,2021-10-18T20:59:41+00:00,1634590781.373246,,0,,0,1627387200,1630065600,1642424400,1606.2533000000000000,0.000000000000000000000000000000000000,5787,7032,0.000000000000000000000000000000000000,0,0
9.434778460973043,83.459615213,65.01421744097304,139.039054193,\xeb10e3b522c3d3f0dde60f769f94609347daebfc,2021-10-07T07:43:20+00:00,1633592600,2021-10-18T20:59:41+00:00,1634590781.373246,2021-07-26T10:37:15+00:00,1627295835,2021-10-07T07:39:00+00:00,1633592340,1627387200,1630065600,1642424400,1055.0000000000000000,0.000000000000000000000000000000000000,5787,7032,55.5817678000000000,3170,55.5794389800000000
1.0765329323204398,76.40553594438893,62.746207312582094,138.07521032465058,\x407f9e8c06371b9f2b2faa4f98c233253d817308,2021-10-17T13:55:30+00:00,1634478930,2021-10-18T20:59:41+00:00,1634590781.373246,2021-09-17T19:29:50+00:00,1631906990,2021-10-17T13:53:50+00:00,1634478830,1627387200,1630065600,1642424400,970.5408000000000000,0.000000000000000000000000000000000000,5787,7032,61.6706312814267710,4121,61.6696743802616510
6.0377178179901065,79.46366206611827,64.10859114700781,137.53453539513598,\xf9f2abcc9df889794b60f0791a784f5a97d32920,2021-10-11T10:06:15+00:00,1633946775,2021-10-18T20:59:41+00:00,1634590781.373246,2021-07-25T19:40:40+00:00,1627242040,2021-10-11T10:03:45+00:00,1633946625,1627387200,1630065600,1642424400,1046.4646000000000000,0.000000000000000000000000000000000000,5787,7032,58.0722012855076950,3170,58.0708733290177050
28.710426498204185,103.04809509763932,63.124833934932084,137.46250253436722,\xe5557fb2e22a0ab88226b7edaa4a8cf7e1c0d229,2021-09-13T20:40:00+00:00,1631565600,2021-10-18T20:59:41+00:00,1634590781.373246,2021-07-28T06:49:15+00:00,1627454955,2021-09-13T20:34:30+00:00,1631565270,1627387200,1630065600,1642424400,1059.4584711496382623,0.000000000000000000000000000000000000,5787,7032,34.4171649644903175,3170,34.4144074367278995
47.367199731973884,118.79537150903941,65.35961826697388,136.7877900440394,\x63fe428e1254665b799825ad82b66f54130f700a,2021-10-13T21:33:55+00:00,1634160835,2021-10-18T20:59:41+00:00,1634590781.373246,2021-07-25T18:39:05+00:00,1627238345,2021-08-19T17:59:15+00:00,1629395955,1627387200,1630065600,1642424400,1017.9924000000000000,0.000000000000000000000000000000000000,5787,7032,61.4392993356623780,3170,17.9924185350000000
20.492390150742118,94.47609257136,61.63661293714212,135.62031535776,\xbf234ce9f90b22ac6d328b876cfee0af02de762d,2021-09-23T18:16:25+00:00,1632420985,2021-10-18T20:59:41+00:00,1634590781.373246,,0,2021-09-23T18:16:25+00:00,1632420985,1627387200,1630065600,1642424400,1632.0000000000000000,0.000000000000000000000000000000000000,5787,7032,41.1442227864000000,0,41.1442227864000000
18.04080889680337,90.89690811956604,61.99504464707822,134.85114386984088,\xf42be2aa2e0b455df33164df69d8e8b9c6308cc0,2021-09-26T10:11:10+00:00,1632651070,2021-10-18T20:59:41+00:00,1634590781.373246,,0,2021-09-26T10:10:00+00:00,1632651000,1627387200,1630065600,1642424400,1607.1263000000000000,0.000000000000000000000000000000000000,5787,7032,43.9548756005432070,0,43.9542357502748490
64.52247836016402,134.6882004,64.52247836016402,134.6882004,\x405a2527b2ec97764d79fece3fcbab396155d179,2021-07-27T08:07:50+00:00,1627373270,2021-10-18T20:59:41+00:00,1634590781.373246,2021-07-27T08:02:05+00:00,1627372925,,0,1627387200,1630065600,1642424400,1000.0000000000000000,0.000000000000000000000000000000000000,5787,7032,0.000000000000000000000000000000000000,3170,0
64.52247836016402,134.6882004,64.52247836016402,134.6882004,\x54fe70567a5974656431d85e7508bb05da5bb078,2021-07-26T20:43:40+00:00,1627332220,2021-10-18T20:59:41+00:00,1634590781.373246,2021-07-26T20:43:40+00:00,1627332220,,0,1627387200,1630065600,1642424400,1000.0000000000000000,0.000000000000000000000000000000000000,5787,7032,0.000000000000000000000000000000000000,3170,0
50.552021535164016,120.717743575,64.52247836016402,134.6882004,\x8a1b73a88e1854dd3eebee4354bd4dba23861e3a,2021-08-14T13:15:25+00:00,1628946925,2021-10-18T20:59:41+00:00,1634590781.373246,2021-07-26T20:44:10+00:00,1627332250,2021-08-14T13:15:25+00:00,1628946925,1627387200,1630065600,1642424400,1000.0000000000000000,0.000000000000000000000000000000000000,5787,7032,13.9704568250000000,3170,13.9704568250000000
64.52162246016401,134.6873445,64.52162246016401,134.6873445,\x5e27a2447b4f19064f0014d3de3bb0777f7b84c9,2021-07-27T12:04:30+00:00,1627387470,2021-10-18T20:59:41+00:00,1634590781.373246,2021-07-27T12:04:30+00:00,1627387470,,0,1627387200,1630065600,1642424400,1000.0000000000000000,0.000000000000000000000000000000000000,5787,7032,0.00156249000000000000,3170,0
18.683578064532824,102.0105460861044,51.05541762141665,134.38238564298823,\x7b15a0a2bcb856c3bd5dcfa8798eb29d5852d74d,2021-09-28T13:06:50+00:00,1632834410,2021-10-18T20:59:41+00:00,1634590781.373246,2021-09-19T04:05:55+00:00,1632024355,2021-09-28T13:05:25+00:00,1632834325,1627387200,1630065600,1642424400,1442.9053000000000000,0.000000000000000000000000000000000000,5787,7032,32.3727234253229370,1585,32.3718395568838290
0.3691779996830036,70.08720873499999,64.110793684683,133.82882442,\x9b6f20e0ea7a409a31e3595210c4ccbcefa95fe5,2021-10-18T09:28:20+00:00,1634549300,2021-10-18T20:59:41+00:00,1634590781.373246,2021-07-26T14:02:00+00:00,1627308120,2021-10-18T09:28:20+00:00,1634549300,1627387200,1630065600,1642424400,1090.0000000000000000,0.000000000000000000000000000000000000,5787,7032,63.7416156850000000,2378,63.7416156850000000
9.386566003422217,83.06057414525,60.032404603422215,133.70641274525,\x225340a46ab2fba658c6d7b53f9bb96bc0cc31a1,2021-10-07T07:52:15+00:00,1633593135,2021-10-18T20:59:41+00:00,1634590781.373246,2021-08-02T21:06:50+00:00,1627938410,2021-10-07T07:45:05+00:00,1633592705,1627387200,1630065600,1642424400,1050.0000000000000000,0.000000000000000000000000000000000000,5787,7032,50.6496901100000000,3170,50.6458386000000000
61.403105245164014,131.56882728500003,61.403105245164014,131.56882728500003,\xe43e5d37f8014f54f3a0cd2a13ef8703fa0c782e,2021-07-31T12:44:50+00:00,1627735490,2021-10-18T20:59:41+00:00,1634590781.373246,2021-07-31T12:44:50+00:00,1627735490,,0,1627387200,1630065600,1642424400,1000.0000000000000000,0.000000000000000000000000000000000000,5787,7032,0.00026041500000000000,3170,0
31.351592397536017,100.13608106391477,62.66260282754602,131.44709149392477,\xff659f9c29d69a078f0d868ceb18e9c6e7d8f4fe,2021-09-07T13:25:45+00:00,1631021145,2021-10-18T20:59:41+00:00,1634590781.373246,,0,2021-09-07T13:10:50+00:00,1631020250,1627387200,1630065600,1642424400,1517.3110000000000000,0.000000000000000000000000000000000000,5787,7032,31.3187725547707410,0,31.3110104300100000
60.58225683016401,130.74797887,60.58225683016401,130.74797887,\xb4e8865ede93e5b36ca856788c7c9d7ad4fe409d,2021-08-01T14:12:10+00:00,1627827130,2021-10-18T20:59:41+00:00,1634590781.373246,2021-08-01T14:12:10+00:00,1627827130,,0,1627387200,1630065600,1642424400,1000.0000000000000000,0.000000000000000000000000000000000000,5787,7032,0.00023148000000000000,3170,0
62.530688110461504,130.5304146,62.530688110461504,130.5304146,\x9ccb89c59e0040fe96814d02832ed6533cbada55,2021-07-23T08:14:05+00:00,1627028045,2021-10-18T20:59:41+00:00,1634590781.373246,,0,,0,1627387200,1630065600,1642424400,1500.0000000000000000,0.000000000000000000000000000000000000,5787,7032,0.000000000000000000000000000000000000,0,0
59.92117991516402,130.086901955,59.92117991516402,130.086901955,\xda50beb6279f1b18e7fa5e061483d0dceb2af064,2021-09-04T16:30:05+00:00,1630773005,2021-10-18T20:59:41+00:00,1634590781.373246,2021-08-02T10:42:35+00:00,1627900955,,0,1627387200,1630065600,1642424400,1000.0000000000000000,0.000000000000000000000000000000000000,5787,7032,25.7253569400000000,3170,0
59.194798915164014,129.360520955,59.194798915164014,129.360520955,\xef195b5f9dda1d1d59c77c74c7f0b69bcd44e3fd,2021-08-03T09:14:05+00:00,1627982045,2021-10-18T20:59:41+00:00,1634590781.373246,2021-08-03T09:14:05+00:00,1627982045,,0,1627387200,1630065600,1642424400,1000.0000000000000000,0.000000000000000000000000000000000000,5787,7032,0.00034722000000000000,3170,0
59.109808045164016,129.27553008499999,59.109808045164016,129.27553008499999,\x914a3c3290cfa3ecec9edd61f67cf13acefdaf42,2021-09-27T09:49:45+00:00,1632736185,2021-10-18T20:59:41+00:00,1634590781.373246,2021-08-03T11:42:40+00:00,1627990960,,0,1627387200,1630065600,1642424400,1000.0000000000000000,0.000000000000000000000000000000000000,5787,7032,42.4981883300000000,3170,0
60.84833329654987,127.01856341140812,60.84833329654987,127.01856341140812,\x5d444c96fa55fe9df1fee7530ff407c977f32348,2021-07-22T12:11:45+00:00,1626955905,2021-10-18T20:59:41+00:00,1634590781.373246,,0,,0,1627387200,1630065600,1642424400,1459.6433000000000000,0.000000000000000000000000000000000000,5787,7032,0.000000000000000000000000000000000000,0,0
10.703515454004318,126.57844484518728,10.703515454004318,126.57844484518728,\x93aecdbf7ef234d7a240974293a969e323c376c2,2021-10-10T13:04:30+00:00,1633871070,2021-10-18T20:59:41+00:00,1634590781.373246,,0,,0,1627387200,1630065600,1642424400,2556.0749000000000000,0.000000000000000000000000000000000000,5787,7032,0.05754090118610700000,0,0
57.42165040851175,124.01574370614,57.42165040851175,124.01574370614,\x49e2a5af17fb2b37a0ff460217dc7a9ff4f34f90,2021-09-21T07:59:45+00:00,1632211185,2021-10-18T20:59:41+00:00,1634590781.373246,2021-09-19T15:14:30+00:00,1632064470,,0,1627387200,1630065600,1642424400,858.0000000000000000,0.000000000000000000000000000000000000,5787,7032,37.1925493453800000,4121,0
0.5415993655111038,61.749262713686306,54.737887077842174,115.94555042601738,\x343ece916da848f6ab5ec7523c29a9c0e9400958,2021-10-18T01:45:30+00:00,1634521530,2021-10-18T20:59:41+00:00,1634590781.373246,2021-07-26T16:28:15+00:00,1627316895,2021-10-18T01:44:25+00:00,1634521465,1627387200,1630065600,1642424400,1059.8833000000000000,0.000000000000000000000000000000000000,5787,7032,54.1967942646739680,1585,54.1962877123310740
6.74026431509499,69.49631133009238,52.12048871391073,114.87653572890812,\x0d12e38ffa27f2e676d332c5f3903e302d032408,2021-10-09T03:22:05+00:00,1633749725,2021-10-18T20:59:41+00:00,1634590781.373246,2021-08-02T10:17:55+00:00,1627899475,2021-10-09T03:16:50+00:00,1633749410,1627387200,1630065600,1642424400,1086.6954000000000000,0.000000000000000000000000000000000000,5787,7032,45.3826864520769920,1585,45.3802243988157440
0.3480075684121857,62.473840617427655,50.35635377391455,112.48218682293002,\xc5dfa28511cc1be2fb7374f19af5ac2a14e05e83,2021-10-18T08:48:55+00:00,1634546935,2021-10-18T20:59:41+00:00,1634590781.373246,,0,2021-10-18T08:48:20+00:00,1634546900,1627387200,1630065600,1642424400,1370.4283000000000000,0.000000000000000000000000000000000000,5787,7032,50.0086227196122930,0,50.0083462055023650
2.5900691655272325,72.60706647447418,42.08889149800892,112.10588880695587,\x91ba124eabf4e44c78e118cc337c7e8253f07c8d,2021-10-15T12:31:15+00:00,1634301075,2021-10-18T20:59:41+00:00,1634590781.373246,,0,2021-10-15T12:30:00+00:00,1634301000,1627387200,1630065600,1642424400,1544.4988000000000000,0.000000000000000000000000000000000000,5787,7032,39.4994917170864900,0,39.4988223324816900
7.485449388797896,65.0507958675,52.8052696412979,110.37061612,\x4496c474a0768384841ebc0aae87beaeab7261a6,2021-10-07T02:02:25+00:00,1633572145,2021-10-18T20:59:41+00:00,1634590781.373246,2021-07-27T01:04:15+00:00,1627347855,2021-10-07T02:02:25+00:00,1633572145,1627387200,1630065600,1642424400,900.0000000000000000,0.000000000000000000000000000000000000,5787,7032,45.3198202525000000,2378,45.3198202525000000
51.32577844142433,109.28356998414318,51.32577844142433,109.28356998414318,\xdcde457fd95823f6ce08a6257815408a6a91b545,2021-07-30T13:59:30+00:00,1627653570,2021-10-18T20:59:41+00:00,1634590781.373246,2021-07-30T13:59:30+00:00,1627653570,,0,1627387200,1630065600,1642424400,826.0129000000000000,0.000000000000000000000000000000000000,5787,7032,0.00014340409956900000,3170,0
37.059899884311555,104.87277672540209,37.059899884311555,104.87277672540209,\xd0f2bc7a51b179a8090da0ef44b90007f9bc8837,2021-08-30T07:48:10+00:00,1630309690,2021-10-18T20:59:41+00:00,1634590781.373246,,0,,0,1627387200,1630065600,1642424400,1495.8783000000000000,0.000000000000000000000000000000000000,5787,7032,0.000000000000000000000000000000000000,0,0
47.67654219613121,103.80911982800001,47.67654219613121,103.80911982800001,\xfacce76508a3ddaaf1cd7cf7463c16406ea8f031,2021-08-02T20:47:40+00:00,1627937260,2021-10-18T20:59:41+00:00,1634590781.373246,2021-08-02T20:47:40+00:00,1627937260,,0,1627387200,1630065600,1642424400,800.0000000000000000,0.000000000000000000000000000000000000,5787,7032,0.000069444000000000000000,3170,0
18.052535872277257,72.20175492895802,49.198762744062705,103.34798180074347,\x90ed12c423cee6a0ccecadb1c87482733be3ef26,2021-09-18T15:33:50+00:00,1631979230,2021-10-18T20:59:41+00:00,1634590781.373246,2021-07-26T14:29:30+00:00,1627309770,2021-09-18T15:32:50+00:00,1631979170,1627387200,1630065600,1642424400,1050.6786000000000000,0.000000000000000000000000000000000000,5787,7032,31.1466371395938795,792,31.1462268717854475
6.181760924842116,59.151521468343226,48.709542623543825,101.67930316704494,\x706765a537d7b4cb95146d9a05613d4ada51dc46,2021-10-08T07:02:50+00:00,1633676570,2021-10-18T20:59:41+00:00,1634590781.373246,,0,2021-10-08T07:02:50+00:00,1633676570,1627387200,1630065600,1642424400,1168.4553000000000000,0.000000000000000000000000000000000000,5787,7032,42.5277816987017070,0,42.5277816987017070
11.33802856257008,65.1778570279208,47.71866877007882,101.55849723542953,\xddc570bafd31c4a3545a3d742b9d022e78a9cb7f,2021-09-29T18:50:05+00:00,1632941405,2021-10-18T20:59:41+00:00,1634590781.373246,2021-07-25T10:45:30+00:00,1627209930,2021-09-29T18:45:00+00:00,1632941100,1627387200,1630065600,1642424400,767.3238000000000000,0.000000000000000000000000000000000000,5787,7032,36.3826381000281030,3170,36.3806402075087400
12.290105650760374,67.67290448846924,44.99448388653897,100.37728272424783,\xb634eb031955130d3191cb734f9f774d3dfb93ea,2021-09-28T18:50:50+00:00,1632855050,2021-10-18T20:59:41+00:00,1634590781.373246,,0,2021-09-28T18:05:35+00:00,1632852335,1627387200,1630065600,1642424400,1221.6843000000000000,0.000000000000000000000000000000000000,5787,7032,32.7230591387895000,0,32.7043782357786000
46.71267985416246,99.33863431165177,46.71267985416246,99.33863431165177,\x75daa09ce22ed9e4e27cb1f2d0251647831642a6,2021-07-30T09:30:20+00:00,1627637420,2021-10-18T20:59:41+00:00,1634590781.373246,2021-07-30T09:30:20+00:00,1627637420,,0,1627387200,1630065600,1642424400,750.0237000000000000,0.000000000000000000000000000000000000,5787,7032,0.00026042322911400000,3170,0
30.30067703367055,81.87248273295,47.42402159472055,98.99582729400001,\xd07c1e03e6b5a2b4f79ff7fecefafeb9b5a754fd,2021-08-26T14:29:50+00:00,1629988190,2021-10-18T20:59:41+00:00,1634590781.373246,2021-07-26T13:32:00+00:00,1627306320,2021-08-26T14:29:50+00:00,1629988190,1627387200,1630065600,1642424400,735.0000000000000000,0.000000000000000000000000000000000000,5787,7032,17.1233445610500000,3170,17.1233445610500000
