g_time,message,node_time
2021-11-13 01:08:10.647381+00:00,"2021-11-13T01:08:05.611Z hopr-core setting channel strategy from passive to covertraffic
",2021-11-13T01:08:05.611Z
2021-11-13 01:08:49.789015+00:00,"2021-11-13T01:08:44.855Z hopr-core setting channel strategy from undefined to passive
",2021-11-13T01:08:44.855Z
2021-11-13 01:08:49.789015+00:00,"2021-11-13T01:08:45.060Z hopr-core setting channel strategy from passive to covertraffic
",2021-11-13T01:08:45.060Z
2021-11-13 01:09:30.115295+00:00,"2021-11-13T01:09:24.260Z hopr-core setting channel strategy from undefined to passive
",2021-11-13T01:09:24.260Z
2021-11-13 01:09:30.115295+00:00,"2021-11-13T01:09:24.516Z hopr-core setting channel strategy from passive to covertraffic
",2021-11-13T01:09:24.516Z
2021-11-13 01:10:06.272695+00:00,"2021-11-13T01:10:03.439Z hopr-core setting channel strategy from undefined to passive
",2021-11-13T01:10:03.439Z
2021-11-13 01:10:06.272695+00:00,"2021-11-13T01:10:03.626Z hopr-core setting channel strategy from passive to covertraffic
",2021-11-13T01:10:03.626Z
2021-11-13 01:10:47.738478+00:00,"2021-11-13T01:10:42.881Z hopr-core setting channel strategy from undefined to passive
",2021-11-13T01:10:42.881Z
2021-11-13 01:10:47.738478+00:00,"2021-11-13T01:10:43.101Z hopr-core setting channel strategy from passive to covertraffic
",2021-11-13T01:10:43.101Z
2021-11-13 01:11:25.970210+00:00,"2021-11-13T01:11:20.054Z hopr-core setting channel strategy from undefined to passive
",2021-11-13T01:11:20.054Z
2021-11-13 01:11:25.970210+00:00,"2021-11-13T01:11:20.260Z hopr-core setting channel strategy from passive to covertraffic
",2021-11-13T01:11:20.260Z
2021-11-13 01:12:03.160955+00:00,"2021-11-13T01:11:59.704Z hopr-core setting channel strategy from undefined to passive
",2021-11-13T01:11:59.704Z
2021-11-13 01:12:03.160955+00:00,"2021-11-13T01:11:59.901Z hopr-core setting channel strategy from passive to covertraffic
",2021-11-13T01:11:59.901Z
2021-11-13 01:12:41.567102+00:00,"2021-11-13T01:12:38.655Z hopr-core setting channel strategy from undefined to passive
",2021-11-13T01:12:38.655Z
2021-11-13 01:12:41.567102+00:00,"2021-11-13T01:12:38.861Z hopr-core setting channel strategy from passive to covertraffic
",2021-11-13T01:12:38.861Z
2021-11-13 01:13:22.900721+00:00,"2021-11-13T01:13:17.708Z hopr-core setting channel strategy from undefined to passive
",2021-11-13T01:13:17.708Z
2021-11-13 01:13:22.900721+00:00,"2021-11-13T01:13:17.904Z hopr-core setting channel strategy from passive to covertraffic
",2021-11-13T01:13:17.904Z
2021-11-13 01:14:02.911311+00:00,"2021-11-13T01:13:57.660Z hopr-core setting channel strategy from undefined to passive
",2021-11-13T01:13:57.660Z
2021-11-13 01:14:02.911311+00:00,"2021-11-13T01:13:57.874Z hopr-core setting channel strategy from passive to covertraffic
",2021-11-13T01:13:57.874Z
2021-11-13 01:14:36.242099+00:00,"2021-11-13T01:14:34.601Z hopr-core setting channel strategy from undefined to passive
",2021-11-13T01:14:34.601Z
2021-11-13 01:14:36.242099+00:00,"2021-11-13T01:14:34.799Z hopr-core setting channel strategy from passive to covertraffic
",2021-11-13T01:14:34.799Z
2021-11-13 01:15:18.391683+00:00,"2021-11-13T01:15:13.077Z hopr-core setting channel strategy from undefined to passive
",2021-11-13T01:15:13.077Z
2021-11-13 01:15:18.391683+00:00,"2021-11-13T01:15:13.298Z hopr-core setting channel strategy from passive to covertraffic
",2021-11-13T01:15:13.298Z
2021-11-13 01:16:50.734719+00:00,"2021-11-13T01:16:50.426Z hopr-core setting channel strategy from undefined to passive
",2021-11-13T01:16:50.426Z
2021-11-13 01:16:55.671875+00:00,"2021-11-13T01:16:50.641Z hopr-core setting channel strategy from passive to covertraffic
",2021-11-13T01:16:50.641Z
2021-11-13 01:17:27.967083+00:00,"2021-11-13T01:17:27.732Z hopr-core setting channel strategy from undefined to passive
",2021-11-13T01:17:27.732Z
2021-11-13 01:17:32.967089+00:00,"2021-11-13T01:17:27.952Z hopr-core setting channel strategy from passive to covertraffic
",2021-11-13T01:17:27.952Z
2021-11-13 01:18:08.097485+00:00,"2021-11-13T01:18:06.934Z hopr-core setting channel strategy from undefined to passive
",2021-11-13T01:18:06.934Z
2021-11-13 01:18:08.097485+00:00,"2021-11-13T01:18:07.145Z hopr-core setting channel strategy from passive to covertraffic
",2021-11-13T01:18:07.145Z
2021-11-13 01:18:50.280735+00:00,"2021-11-13T01:18:45.042Z hopr-core setting channel strategy from undefined to passive
",2021-11-13T01:18:45.042Z
2021-11-13 01:18:50.280735+00:00,"2021-11-13T01:18:45.242Z hopr-core setting channel strategy from passive to covertraffic
",2021-11-13T01:18:45.242Z
2021-11-13 01:19:28.618072+00:00,"2021-11-13T01:19:23.124Z hopr-core setting channel strategy from undefined to passive
",2021-11-13T01:19:23.124Z
2021-11-13 01:19:28.618072+00:00,"2021-11-13T01:19:23.313Z hopr-core setting channel strategy from passive to covertraffic
",2021-11-13T01:19:23.313Z
2021-11-13 01:20:05.670852+00:00,"2021-11-13T01:20:00.753Z hopr-core setting channel strategy from undefined to passive
",2021-11-13T01:20:00.753Z
2021-11-13 01:20:05.670852+00:00,"2021-11-13T01:20:00.948Z hopr-core setting channel strategy from passive to covertraffic
",2021-11-13T01:20:00.948Z
2021-11-13 01:20:43.362729+00:00,"2021-11-13T01:20:40.290Z hopr-core setting channel strategy from undefined to passive
",2021-11-13T01:20:40.290Z
2021-11-13 01:20:43.362729+00:00,"2021-11-13T01:20:40.492Z hopr-core setting channel strategy from passive to covertraffic
",2021-11-13T01:20:40.492Z
2021-11-13 01:21:23.621516+00:00,"2021-11-13T01:21:18.388Z hopr-core setting channel strategy from undefined to passive
",2021-11-13T01:21:18.388Z
2021-11-13 01:21:23.621516+00:00,"2021-11-13T01:21:18.586Z hopr-core setting channel strategy from passive to covertraffic
",2021-11-13T01:21:18.586Z
2021-11-13 01:22:00.014363+00:00,"2021-11-13T01:21:57.213Z hopr-core setting channel strategy from undefined to passive
",2021-11-13T01:21:57.213Z
2021-11-13 01:22:00.014363+00:00,"2021-11-13T01:21:57.407Z hopr-core setting channel strategy from passive to covertraffic
",2021-11-13T01:21:57.407Z
2021-11-13 01:22:41.543031+00:00,"2021-11-13T01:22:36.460Z hopr-core setting channel strategy from undefined to passive
",2021-11-13T01:22:36.460Z
2021-11-13 01:22:41.543031+00:00,"2021-11-13T01:22:36.671Z hopr-core setting channel strategy from passive to covertraffic
",2021-11-13T01:22:36.671Z
2021-11-13 01:23:20.125223+00:00,"2021-11-13T01:23:15.244Z hopr-core setting channel strategy from undefined to passive
",2021-11-13T01:23:15.244Z
2021-11-13 01:23:20.125223+00:00,"2021-11-13T01:23:15.447Z hopr-core setting channel strategy from passive to covertraffic
",2021-11-13T01:23:15.447Z
2021-11-13 01:23:57.792278+00:00,"2021-11-13T01:23:52.583Z hopr-core setting channel strategy from undefined to passive
",2021-11-13T01:23:52.583Z
2021-11-13 01:23:57.792278+00:00,"2021-11-13T01:23:52.775Z hopr-core setting channel strategy from passive to covertraffic
",2021-11-13T01:23:52.775Z
2021-11-13 01:24:33.115454+00:00,"2021-11-13T01:24:31.503Z hopr-core setting channel strategy from undefined to passive
",2021-11-13T01:24:31.503Z
2021-11-13 01:24:33.115454+00:00,"2021-11-13T01:24:31.702Z hopr-core setting channel strategy from passive to covertraffic
",2021-11-13T01:24:31.702Z
2021-11-13 01:25:15.335270+00:00,"2021-11-13T01:25:11.756Z hopr-core setting channel strategy from undefined to passive
",2021-11-13T01:25:11.756Z
